Genero_Usuario,Idade_Usuario,Veiculo,Loja_Aluguel,Data_Aluguel,Hora_Aluguel,Loja_Devolucao,Data_Devolucao,Hora_Devolucao
F,37,11671,49,03/02/2020,15:58:36,350,03/02/2020,16:19:27
M,26,8262,90,03/02/2020,15:58:45,106,03/02/2020,16:02:23
M,30,11261,62,03/02/2020,15:58:46,30,03/02/2020,16:18:51
M,26,10803,32,03/02/2020,15:58:54,121,03/02/2020,16:04:16
M,47,12230,145,03/02/2020,15:58:57,145,03/02/2020,16:04:54
M,36,8385,276,03/02/2020,15:59:07,143,03/02/2020,16:08:35
M,47,7667,188,03/02/2020,15:59:08,185,03/02/2020,16:04:35
F,27,10729,95,03/02/2020,15:59:10,86,03/02/2020,16:45:52
M,36,8367,129,03/02/2020,15:59:14,129,03/02/2020,16:09:11
F,31,7555,4,03/02/2020,15:59:14,266,03/02/2020,16:15:38
M,62,11979,185,03/02/2020,15:59:14,185,03/02/2020,16:36:45
F,40,11961,95,03/02/2020,15:59:28,86,03/02/2020,16:45:54
M,27,9066,271,03/02/2020,15:59:43,43,03/02/2020,16:22:30
F,34,11033,39,03/02/2020,15:59:46,1,03/02/2020,16:19:50
M,64,11067,304,03/02/2020,15:59:53,67,03/02/2020,16:11:34
M,30,12033,43,03/02/2020,15:59:57,91,03/02/2020,16:06:13
F,31,8835,39,03/02/2020,15:59:57,1,03/02/2020,16:19:33
M,33,11316,10,03/02/2020,15:59:58,27,03/02/2020,16:06:17
F,27,6952,82,03/02/2020,15:59:58,271,03/02/2020,16:25:53
M,35,6829,150,03/02/2020,16:00:15,146,03/02/2020,16:08:11
F,42,11973,59,03/02/2020,16:00:18,37,03/02/2020,16:23:47
F,30,12275,195,03/02/2020,16:00:19,233,03/02/2020,16:09:04
M,24,8481,217,03/02/2020,16:00:20,217,03/02/2020,16:27:31
M,33,10089,39,03/02/2020,16:00:33,150,03/02/2020,16:13:16
M,48,9023,24,03/02/2020,16:00:45,30,03/02/2020,16:05:46
M,29,11703,192,03/02/2020,16:00:47,166,03/02/2020,16:19:10
M,35,9143,301,03/02/2020,16:00:48,347,03/02/2020,16:08:23
M,47,9190,56,03/02/2020,16:00:49,100,03/02/2020,16:42:36
F,27,8729,291,03/02/2020,16:00:49,321,03/02/2020,16:10:08
M,28,11103,137,03/02/2020,16:00:52,276,03/02/2020,16:11:14
M,27,2332,390,03/02/2020,16:00:55,366,03/02/2020,16:04:49
F,34,8137,56,03/02/2020,16:00:58,100,03/02/2020,16:50:24
M,29,10898,295,03/02/2020,16:01:09,158,03/02/2020,16:10:50
M,48,3911,387,03/02/2020,16:01:12,377,03/02/2020,16:09:41
M,26,9165,112,03/02/2020,16:01:13,115,03/02/2020,16:09:37
M,29,11189,202,03/02/2020,16:01:15,205,03/02/2020,16:11:01
F,34,7849,164,03/02/2020,16:01:32,151,03/02/2020,16:09:40
M,42,7583,10,03/02/2020,16:01:35,11,03/02/2020,16:07:52
M,44,11811,31,03/02/2020,16:01:35,99,03/02/2020,16:11:40
F,24,3919,54,03/02/2020,16:01:36,54,03/02/2020,17:53:24
M,29,4256,312,03/02/2020,16:01:38,305,03/02/2020,16:06:59
M,57,15320,391,03/02/2020,16:01:40,160,03/02/2020,16:37:23
M,32,8972,305,03/02/2020,16:01:41,281,03/02/2020,16:10:05
M,33,12305,164,03/02/2020,16:01:50,151,03/02/2020,16:09:42
M,37,4203,24,03/02/2020,16:01:56,131,03/02/2020,16:09:09
M,66,8688,141,03/02/2020,16:02:06,256,03/02/2020,16:20:46
F,35,7872,134,03/02/2020,16:02:08,149,03/02/2020,16:10:05
F,35,12128,95,03/02/2020,16:02:10,86,03/02/2020,16:19:38
M,24,11116,386,03/02/2020,16:02:11,405,03/02/2020,16:15:49
M,39,10917,171,03/02/2020,16:02:21,47,03/02/2020,16:17:16
F,62,8617,51,03/02/2020,16:02:23,62,03/02/2020,16:29:29
M,61,11242,51,03/02/2020,16:02:36,62,03/02/2020,16:26:21
M,38,11150,81,03/02/2020,16:02:36,173,03/02/2020,16:11:55
M,31,10744,188,03/02/2020,16:02:36,187,03/02/2020,16:05:18
M,56,7648,153,03/02/2020,16:02:38,70,03/02/2020,16:07:40
M,28,7711,390,03/02/2020,16:02:48,169,03/02/2020,16:22:42
F,30,9855,224,03/02/2020,16:02:49,76,03/02/2020,16:24:53
M,41,8498,244,03/02/2020,16:02:59,86,03/02/2020,16:17:06
M,29,12416,60,03/02/2020,16:03:09,189,03/02/2020,16:14:56
M,32,11664,135,03/02/2020,16:03:16,129,03/02/2020,16:12:02
M,55,4275,305,03/02/2020,16:03:20,309,03/02/2020,16:06:36
M,58,10798,358,03/02/2020,16:03:22,398,03/02/2020,16:08:19
M,35,9409,379,03/02/2020,16:03:29,412,03/02/2020,16:12:34
M,54,7588,297,03/02/2020,16:03:32,280,03/02/2020,16:08:53
M,27,11610,395,03/02/2020,16:03:33,340,03/02/2020,16:14:57
M,34,12396,237,03/02/2020,16:03:37,447,03/02/2020,16:12:16
F,32,10263,118,03/02/2020,16:03:40,134,03/02/2020,16:09:36
F,60,11878,143,03/02/2020,16:03:41,146,03/02/2020,16:10:55
F,26,12508,395,03/02/2020,16:03:45,340,03/02/2020,16:14:55
M,17,7507,88,03/02/2020,16:03:54,27,03/02/2020,16:19:50
M,33,7916,393,03/02/2020,16:03:59,362,03/02/2020,16:12:38
F,40,4350,66,03/02/2020,16:04:02,134,03/02/2020,16:15:56
F,51,8275,365,03/02/2020,16:04:06,328,03/02/2020,16:13:05
M,36,7024,337,03/02/2020,16:04:12,394,03/02/2020,16:12:56
F,48,10509,326,03/02/2020,16:04:13,394,03/02/2020,16:19:26
F,36,15334,391,03/02/2020,16:04:16,391,03/02/2020,16:44:54
M,29,8074,43,03/02/2020,16:04:20,15,03/02/2020,16:21:27
M,51,12293,59,03/02/2020,16:04:22,150,03/02/2020,16:09:59
M,28,7422,63,03/02/2020,16:04:23,80,03/02/2020,16:09:19
M,64,12214,142,03/02/2020,16:04:33,133,03/02/2020,16:15:50
M,43,12240,211,03/02/2020,16:04:42,452,03/02/2020,16:10:28
M,51,9572,256,03/02/2020,16:04:51,87,03/02/2020,16:16:37
M,32,4147,134,03/02/2020,16:05:18,262,03/02/2020,16:36:43
F,26,4359,111,03/02/2020,16:05:24,291,03/02/2020,16:25:46
M,30,8959,64,03/02/2020,16:05:38,174,03/02/2020,16:31:08
M,23,12288,321,03/02/2020,16:05:41,326,03/02/2020,16:19:03
M,31,9170,334,03/02/2020,16:05:56,303,03/02/2020,16:10:48
M,24,12313,129,03/02/2020,16:05:59,132,03/02/2020,16:10:48
M,34,6884,71,03/02/2020,16:06:02,285,03/02/2020,16:17:03
M,24,10498,78,03/02/2020,16:06:11,187,03/02/2020,16:14:03
F,29,9092,132,03/02/2020,16:06:13,341,03/02/2020,16:27:22
M,53,7596,53,03/02/2020,16:06:14,64,03/02/2020,16:14:26
F,34,9801,151,03/02/2020,16:06:15,158,03/02/2020,16:10:58
F,29,6941,135,03/02/2020,16:06:18,277,03/02/2020,16:16:57
M,27,10046,405,03/02/2020,16:06:27,405,03/02/2020,16:38:16
M,33,15326,155,03/02/2020,16:06:28,449,03/02/2020,16:15:09
F,43,7527,131,03/02/2020,16:06:34,145,03/02/2020,16:14:36
M,29,8950,1,03/02/2020,16:06:36,174,03/02/2020,16:12:45
M,43,8488,1,03/02/2020,16:06:46,133,03/02/2020,16:17:40
M,33,7428,173,03/02/2020,16:06:49,72,03/02/2020,16:12:00
M,32,9585,154,03/02/2020,16:06:50,301,03/02/2020,16:15:31
M,33,10518,25,03/02/2020,16:06:55,1,03/02/2020,16:13:01
M,44,11890,318,03/02/2020,16:06:56,166,03/02/2020,16:21:22
F,33,12217,340,03/02/2020,16:07:04,325,03/02/2020,16:13:50
M,25,7273,303,03/02/2020,16:07:05,299,03/02/2020,16:17:45
M,30,11167,50,03/02/2020,16:07:06,60,03/02/2020,16:10:23
M,56,7548,48,03/02/2020,16:07:09,105,03/02/2020,16:44:55
M,31,11388,74,03/02/2020,16:07:10,182,03/02/2020,16:12:27
F,32,3959,392,03/02/2020,16:07:10,353,03/02/2020,16:16:39
F,27,12436,70,03/02/2020,16:07:15,78,03/02/2020,16:14:27
M,21,9294,123,03/02/2020,16:07:26,130,03/02/2020,16:12:03
M,37,8564,21,03/02/2020,16:07:32,21,03/02/2020,16:10:15
F,28,9422,7,03/02/2020,16:07:36,1,03/02/2020,16:21:14
M,25,9934,17,03/02/2020,16:07:40,25,03/02/2020,16:24:22
M,26,7054,153,03/02/2020,16:07:45,185,03/02/2020,16:21:37
F,31,8969,297,03/02/2020,16:07:47,276,03/02/2020,16:13:51
F,40,4345,212,03/02/2020,16:07:52,60,03/02/2020,16:26:29
M,38,10575,185,03/02/2020,16:07:57,310,03/02/2020,16:38:13
M,28,12099,17,03/02/2020,16:07:59,25,03/02/2020,16:24:07
M,38,10507,297,03/02/2020,16:08:01,276,03/02/2020,16:13:46
F,42,4097,143,03/02/2020,16:08:08,192,03/02/2020,16:28:09
F,28,10812,135,03/02/2020,16:08:12,140,03/02/2020,16:35:55
M,23,11088,54,03/02/2020,16:08:13,54,03/02/2020,17:53:37
M,35,1454,305,03/02/2020,16:08:33,64,03/02/2020,16:30:32
M,29,11177,165,03/02/2020,16:08:35,131,03/02/2020,16:18:42
F,27,8534,150,03/02/2020,16:08:36,150,03/02/2020,16:12:02
F,44,11398,303,03/02/2020,16:08:40,328,03/02/2020,16:19:27
M,37,9257,61,03/02/2020,16:08:43,61,03/02/2020,16:50:38
M,25,11050,289,03/02/2020,16:08:43,385,03/02/2020,16:27:40
M,53,8764,62,03/02/2020,16:08:57,67,03/02/2020,16:21:00
M,26,10556,476,03/02/2020,16:08:58,193,03/02/2020,16:18:06
M,56,9315,305,03/02/2020,16:08:59,171,03/02/2020,16:14:26
M,57,4388,132,03/02/2020,16:09:01,126,03/02/2020,16:14:51
F,26,9692,180,03/02/2020,16:09:07,353,03/02/2020,16:26:50
M,27,12453,150,03/02/2020,16:09:11,125,03/02/2020,16:25:01
M,30,10393,34,03/02/2020,16:09:16,144,03/02/2020,16:43:18
M,32,8090,17,03/02/2020,16:09:18,305,03/02/2020,16:27:38
F,37,7173,200,03/02/2020,16:09:21,136,03/02/2020,16:39:51
M,40,8283,308,03/02/2020,16:09:24,330,03/02/2020,16:16:43
M,23,7593,173,03/02/2020,16:09:35,281,03/02/2020,16:19:59
M,31,6804,314,03/02/2020,16:09:46,84,03/02/2020,16:21:50
M,26,7099,106,03/02/2020,16:09:47,50,03/02/2020,16:26:49
M,31,9540,132,03/02/2020,16:09:51,280,03/02/2020,16:23:15
M,38,15109,260,03/02/2020,16:09:54,108,03/02/2020,16:45:22
M,50,11709,169,03/02/2020,16:10:02,80,03/02/2020,16:13:53
M,38,7795,17,03/02/2020,16:10:03,261,03/02/2020,16:13:32
M,28,8240,6,03/02/2020,16:10:04,35,03/02/2020,16:14:53
M,24,3844,106,03/02/2020,16:10:07,95,03/02/2020,16:12:35
M,37,3918,163,03/02/2020,16:10:18,141,03/02/2020,16:16:46
M,34,15273,260,03/02/2020,16:10:24,464,03/02/2020,16:37:14
M,30,7090,330,03/02/2020,16:10:26,46,03/02/2020,16:29:20
M,63,8401,102,03/02/2020,16:10:27,120,03/02/2020,16:28:48
M,48,10068,152,03/02/2020,16:10:31,164,03/02/2020,16:14:10
M,39,4294,84,03/02/2020,16:10:34,136,03/02/2020,16:15:24
F,28,10306,138,03/02/2020,16:10:35,141,03/02/2020,16:13:27
M,46,6987,53,03/02/2020,16:10:36,171,03/02/2020,16:17:08
M,41,7082,465,03/02/2020,16:10:40,462,03/02/2020,16:17:38
M,31,2387,291,03/02/2020,16:10:41,345,03/02/2020,16:17:49
M,30,8160,326,03/02/2020,16:10:53,312,03/02/2020,16:22:29
M,26,8011,51,03/02/2020,16:11:18,67,03/02/2020,16:16:46
F,54,9099,64,03/02/2020,16:11:18,51,03/02/2020,16:16:46
M,44,9577,137,03/02/2020,16:11:20,133,03/02/2020,16:14:39
M,32,9453,143,03/02/2020,16:11:20,39,03/02/2020,16:19:55
M,51,10631,76,03/02/2020,16:11:24,436,03/02/2020,16:32:37
F,25,10573,64,03/02/2020,16:11:29,57,03/02/2020,16:22:49
M,29,9071,97,03/02/2020,16:11:34,92,03/02/2020,16:18:17
M,19,8405,428,03/02/2020,16:11:37,426,03/02/2020,16:14:36
M,56,9653,134,03/02/2020,16:11:39,11,03/02/2020,16:21:20
M,60,12240,452,03/02/2020,16:11:43,41,03/02/2020,16:39:21
M,32,6961,306,03/02/2020,16:11:47,328,03/02/2020,16:20:43
M,42,10175,297,03/02/2020,16:11:49,442,03/02/2020,16:30:36
M,34,6875,69,03/02/2020,16:11:52,173,03/02/2020,16:24:17
M,30,12121,41,03/02/2020,16:12:12,271,03/02/2020,16:20:01
M,28,7106,455,03/02/2020,16:12:12,84,03/02/2020,16:40:30
M,40,9772,292,03/02/2020,16:12:16,412,03/02/2020,16:26:35
M,27,9711,18,03/02/2020,16:12:23,26,03/02/2020,16:20:07
M,20,7388,43,03/02/2020,16:12:30,15,03/02/2020,16:24:29
M,39,8214,372,03/02/2020,16:12:30,446,03/02/2020,16:40:49
M,30,15219,155,03/02/2020,16:12:42,449,03/02/2020,16:26:03
M,17,9312,417,03/02/2020,16:12:43,312,03/02/2020,16:24:50
M,22,12124,280,03/02/2020,16:12:49,374,03/02/2020,16:23:30
M,73,7398,12,03/02/2020,16:12:53,27,03/02/2020,16:15:43
F,32,9095,173,03/02/2020,16:12:57,187,03/02/2020,16:22:38
M,25,15070,155,03/02/2020,16:12:58,449,03/02/2020,16:26:08
M,22,9207,87,03/02/2020,16:13:01,43,03/02/2020,16:18:53
M,27,6968,69,03/02/2020,16:13:04,73,03/02/2020,16:17:41
M,28,9688,149,03/02/2020,16:13:07,47,03/02/2020,16:49:47
M,26,7448,137,03/02/2020,16:13:09,125,03/02/2020,16:20:14
M,36,8661,74,03/02/2020,16:13:18,74,03/02/2020,16:24:26
M,24,7766,385,03/02/2020,16:13:22,390,03/02/2020,16:16:22
M,29,10829,471,03/02/2020,16:13:22,475,03/02/2020,16:19:09
M,27,15313,155,03/02/2020,16:13:27,360,03/02/2020,16:29:07
M,35,11492,372,03/02/2020,16:13:29,371,03/02/2020,18:40:51
M,42,7552,140,03/02/2020,16:13:32,146,03/02/2020,16:21:03
M,49,7999,390,03/02/2020,16:13:37,321,03/02/2020,16:29:09
F,27,10193,141,03/02/2020,16:13:52,154,03/02/2020,16:24:18
F,40,8929,301,03/02/2020,16:13:55,390,03/02/2020,16:29:09
M,45,10686,53,03/02/2020,16:14:08,186,03/02/2020,16:22:59
M,31,7607,182,03/02/2020,16:14:22,276,03/02/2020,16:23:00
M,36,7266,440,03/02/2020,16:14:28,444,03/02/2020,16:19:44
F,38,10021,11,03/02/2020,16:14:32,56,03/02/2020,16:28:03
F,57,11630,53,03/02/2020,16:14:38,44,03/02/2020,16:19:56
M,24,10007,133,03/02/2020,16:14:39,276,03/02/2020,16:24:04
M,45,8952,114,03/02/2020,16:14:47,43,03/02/2020,16:22:45
F,21,9718,399,03/02/2020,16:14:52,379,03/02/2020,16:20:41
F,28,6895,45,03/02/2020,16:14:54,61,03/02/2020,16:18:16
M,41,11929,69,03/02/2020,16:14:58,47,03/02/2020,16:22:46
M,35,8762,266,03/02/2020,16:14:58,118,03/02/2020,16:31:39
M,78,11977,285,03/02/2020,16:15:03,61,03/02/2020,16:27:26
M,21,7661,287,03/02/2020,16:15:11,351,03/02/2020,16:23:39
F,30,7013,47,03/02/2020,16:15:13,174,03/02/2020,16:33:11
F,33,8360,38,03/02/2020,16:15:28,71,03/02/2020,16:22:06
M,31,8029,93,03/02/2020,16:15:35,93,03/02/2020,16:49:00
M,25,11563,271,03/02/2020,16:15:36,63,03/02/2020,16:56:55
M,61,7197,135,03/02/2020,16:15:37,156,03/02/2020,16:24:49
M,26,6908,397,03/02/2020,16:15:40,398,03/02/2020,16:20:29
F,48,9313,60,03/02/2020,16:15:43,143,03/02/2020,16:29:58
F,28,12107,86,03/02/2020,16:15:46,183,03/02/2020,16:21:41
F,34,10959,158,03/02/2020,16:15:52,151,03/02/2020,16:21:05
M,78,9483,206,03/02/2020,16:15:57,201,03/02/2020,16:27:12
M,42,10796,163,03/02/2020,16:15:57,165,03/02/2020,16:24:17
M,25,9840,258,03/02/2020,16:16:14,46,03/02/2020,16:21:45
M,31,15252,449,03/02/2020,16:16:18,464,03/02/2020,16:40:48
F,28,15146,449,03/02/2020,16:16:29,464,03/02/2020,16:40:45
M,32,10475,37,03/02/2020,16:16:33,51,03/02/2020,16:22:00
F,33,11186,38,03/02/2020,16:16:34,44,03/02/2020,16:19:48
M,27,12271,197,03/02/2020,16:16:39,15,03/02/2020,16:48:09
M,23,8086,15,03/02/2020,16:16:40,74,03/02/2020,16:33:13
F,37,15236,139,03/02/2020,16:16:40,241,03/02/2020,16:45:48
M,24,12198,84,03/02/2020,16:16:51,71,03/02/2020,16:19:37
M,27,8023,120,03/02/2020,16:16:53,39,03/02/2020,16:24:40
M,54,11143,135,03/02/2020,16:16:55,455,03/02/2020,16:44:33
F,32,11417,51,03/02/2020,16:16:56,60,03/02/2020,16:26:02
M,41,15007,108,03/02/2020,16:16:59,260,03/02/2020,16:21:29
F,30,11260,142,03/02/2020,16:16:59,173,03/02/2020,16:27:29
M,18,11953,271,03/02/2020,16:17:04,27,03/02/2020,16:45:01
M,61,9167,20,03/02/2020,16:17:09,29,03/02/2020,16:24:13
M,41,1447,234,03/02/2020,16:17:12,44,03/02/2020,16:27:53
M,41,8213,21,03/02/2020,16:17:24,41,03/02/2020,16:41:08
M,50,11264,135,03/02/2020,16:17:31,59,03/02/2020,16:33:34
M,21,9929,142,03/02/2020,16:17:37,24,03/02/2020,16:33:48
F,24,8197,43,03/02/2020,16:17:48,43,03/02/2020,16:34:54
M,27,868,394,03/02/2020,16:17:51,402,03/02/2020,16:24:43
M,21,9633,142,03/02/2020,16:17:55,24,03/02/2020,16:34:20
F,27,8962,138,03/02/2020,16:17:57,156,03/02/2020,16:28:08
F,31,10788,79,03/02/2020,16:17:58,71,03/02/2020,16:30:59
M,43,10771,86,03/02/2020,16:18:01,11,03/02/2020,16:21:53
F,32,10531,369,03/02/2020,16:18:32,393,03/02/2020,16:29:41
M,24,11496,144,03/02/2020,16:18:34,142,03/02/2020,16:26:22
F,31,11974,451,03/02/2020,16:18:36,22,03/02/2020,16:36:24
M,32,8733,438,03/02/2020,16:18:38,381,03/02/2020,16:26:20
F,29,11822,47,03/02/2020,16:18:41,324,03/02/2020,16:35:23
M,29,11249,71,03/02/2020,16:18:41,45,03/02/2020,16:23:41
M,48,11393,12,03/02/2020,16:18:51,12,03/02/2020,17:15:36
M,32,7476,35,03/02/2020,16:18:56,14,03/02/2020,16:45:44
F,28,7952,54,03/02/2020,16:19:00,80,03/02/2020,16:24:14
M,29,9173,150,03/02/2020,16:19:03,276,03/02/2020,16:27:08
M,33,4170,1,03/02/2020,16:19:03,22,03/02/2020,16:42:54
M,27,1816,93,03/02/2020,16:19:08,100,03/02/2020,16:25:18
F,53,4349,442,03/02/2020,16:19:21,372,03/02/2020,16:36:29
M,30,4195,1,03/02/2020,16:19:43,18,03/02/2020,16:23:32
F,36,7965,334,03/02/2020,16:19:44,384,03/02/2020,16:40:44
M,25,12300,159,03/02/2020,16:19:45,124,03/02/2020,16:30:12
M,27,15186,33,03/02/2020,16:19:46,247,03/02/2020,16:48:20
M,28,8973,4,03/02/2020,16:19:52,1,03/02/2020,16:26:22
M,30,9328,47,03/02/2020,16:19:52,62,03/02/2020,16:36:29
F,24,9490,123,03/02/2020,16:19:56,99,03/02/2020,16:30:20
M,28,10668,145,03/02/2020,16:20:00,432,03/02/2020,17:03:29
F,54,8979,145,03/02/2020,16:20:12,432,03/02/2020,17:03:34
M,38,10093,16,03/02/2020,16:20:17,211,03/02/2020,16:40:25
M,35,7414,274,03/02/2020,16:20:21,41,03/02/2020,16:25:31
M,60,12505,145,03/02/2020,16:20:23,432,03/02/2020,17:03:39
M,31,10734,194,03/02/2020,16:20:29,27,03/02/2020,16:33:27
M,35,11756,188,03/02/2020,16:20:30,27,03/02/2020,16:51:41
M,46,8780,441,03/02/2020,16:20:33,441,03/02/2020,16:23:54
M,32,9854,53,03/02/2020,16:20:36,4,03/02/2020,16:35:32
M,28,10416,271,03/02/2020,16:20:38,259,03/02/2020,16:25:15
F,32,10518,1,03/02/2020,16:20:41,174,03/02/2020,16:29:12
F,30,9481,167,03/02/2020,16:20:45,285,03/02/2020,16:31:35
M,39,12235,134,03/02/2020,16:20:48,356,03/02/2020,16:47:53
M,32,8626,36,03/02/2020,16:20:50,151,03/02/2020,16:29:15
M,36,9437,138,03/02/2020,16:20:52,138,03/02/2020,16:34:07
M,21,7972,82,03/02/2020,16:20:53,114,03/02/2020,16:28:46
M,33,12258,163,03/02/2020,16:21:00,297,03/02/2020,16:28:31
M,23,12515,19,03/02/2020,16:21:03,25,03/02/2020,16:32:23
F,34,7708,182,03/02/2020,16:21:07,4,03/02/2020,16:34:54
M,20,12187,156,03/02/2020,16:21:09,283,03/02/2020,16:57:10
M,39,12367,137,03/02/2020,16:21:09,25,03/02/2020,16:48:30
M,39,12464,478,03/02/2020,16:21:24,183,03/02/2020,16:32:55
M,40,8286,56,03/02/2020,16:21:31,84,03/02/2020,16:28:00
M,28,8020,17,03/02/2020,16:21:35,22,03/02/2020,17:04:17
M,30,12040,186,03/02/2020,16:21:37,182,03/02/2020,16:31:27
M,28,11471,167,03/02/2020,16:21:38,70,03/02/2020,16:35:33
F,30,12176,297,03/02/2020,16:21:39,280,03/02/2020,16:27:02
M,29,10742,297,03/02/2020,16:21:51,280,03/02/2020,16:27:04
M,37,8603,5,03/02/2020,16:21:52,11,03/02/2020,16:25:38
M,19,11145,156,03/02/2020,16:22:04,283,03/02/2020,16:57:16
M,24,7627,132,03/02/2020,16:22:08,129,03/02/2020,16:29:11
M,39,8500,92,03/02/2020,16:22:11,271,03/02/2020,16:41:22
M,50,7066,52,03/02/2020,16:22:16,259,03/02/2020,16:31:38
M,56,9395,76,03/02/2020,16:22:18,73,03/02/2020,16:26:54
M,32,11439,377,03/02/2020,16:22:18,428,03/02/2020,16:33:52
M,46,8529,27,03/02/2020,16:22:19,10,03/02/2020,16:28:02
M,39,10275,71,03/02/2020,16:22:21,207,03/02/2020,16:40:58
F,31,8716,71,03/02/2020,16:22:32,207,03/02/2020,16:41:01
M,31,8019,158,03/02/2020,16:22:34,73,03/02/2020,16:32:11
M,47,11933,148,03/02/2020,16:22:57,151,03/02/2020,16:25:57
M,30,1561,295,03/02/2020,16:22:58,283,03/02/2020,16:30:48
M,39,12257,126,03/02/2020,16:22:59,134,03/02/2020,16:26:23
M,29,8300,280,03/02/2020,16:23:09,341,03/02/2020,16:32:51
M,51,7685,352,03/02/2020,16:23:12,354,03/02/2020,16:30:37
M,35,8675,70,03/02/2020,16:23:12,30,03/02/2020,16:36:46
M,22,12402,311,03/02/2020,16:23:14,351,03/02/2020,16:28:17
F,35,8430,149,03/02/2020,16:23:15,149,03/02/2020,17:02:07
M,26,8489,106,03/02/2020,16:23:15,99,03/02/2020,16:45:10
M,38,11797,174,03/02/2020,16:23:17,60,03/02/2020,16:42:18
M,40,4302,18,03/02/2020,16:23:22,1,03/02/2020,16:50:55
M,31,10805,319,03/02/2020,16:23:35,283,03/02/2020,16:30:01
F,28,8835,1,03/02/2020,16:23:37,30,03/02/2020,16:27:48
M,25,8548,319,03/02/2020,16:23:47,280,03/02/2020,16:38:21
F,45,12379,201,03/02/2020,16:23:55,321,03/02/2020,17:16:54
M,25,11679,319,03/02/2020,16:24:00,280,03/02/2020,16:38:23
M,24,9965,390,03/02/2020,16:24:03,365,03/02/2020,16:31:00
F,49,11455,180,03/02/2020,16:24:06,301,03/02/2020,16:32:42
M,45,15196,434,03/02/2020,16:24:06,175,03/02/2020,16:43:27
M,63,9533,162,03/02/2020,16:24:07,164,03/02/2020,16:28:01
M,19,12211,426,03/02/2020,16:24:12,374,03/02/2020,16:31:30
F,30,9530,186,03/02/2020,16:24:18,185,03/02/2020,16:29:01
M,30,12430,207,03/02/2020,16:24:21,226,03/02/2020,16:33:04
M,29,4164,15,03/02/2020,16:24:24,43,03/02/2020,16:40:35
M,32,12149,354,03/02/2020,16:24:26,354,03/02/2020,17:07:31
M,30,10223,390,03/02/2020,16:24:30,337,03/02/2020,16:39:26
F,47,12249,79,03/02/2020,16:24:32,310,03/02/2020,16:43:45
M,25,9691,18,03/02/2020,16:24:43,54,03/02/2020,16:33:53
M,30,15028,296,03/02/2020,16:25:01,139,03/02/2020,16:34:49
M,43,11618,79,03/02/2020,16:25:04,310,03/02/2020,16:43:13
M,32,8034,271,03/02/2020,16:25:07,254,03/02/2020,16:34:46
M,42,10173,120,03/02/2020,16:25:11,141,03/02/2020,16:31:10
M,31,8842,110,03/02/2020,16:25:12,276,03/02/2020,16:41:28
F,22,10791,419,03/02/2020,16:25:14,426,03/02/2020,16:35:51
M,57,7832,151,03/02/2020,16:25:15,278,03/02/2020,17:09:00
F,46,11645,342,03/02/2020,16:25:28,402,03/02/2020,16:32:47
M,22,8423,305,03/02/2020,16:25:35,351,03/02/2020,16:35:20
F,29,12356,145,03/02/2020,16:25:42,16,03/02/2020,16:38:56
F,41,10893,51,03/02/2020,16:25:46,73,03/02/2020,16:36:20
M,30,10766,412,03/02/2020,16:25:50,431,03/02/2020,16:31:44
M,32,11693,145,03/02/2020,16:25:54,16,03/02/2020,16:38:21
M,31,8793,270,03/02/2020,16:25:56,266,03/02/2020,16:32:27
F,37,7938,317,03/02/2020,16:26:00,131,03/02/2020,16:47:36
F,42,11071,51,03/02/2020,16:26:03,73,03/02/2020,16:36:13
F,20,7304,194,03/02/2020,16:26:05,194,03/02/2020,16:57:13
M,31,8564,21,03/02/2020,16:26:05,32,03/02/2020,16:29:36
M,34,12208,27,03/02/2020,16:26:13,52,03/02/2020,16:46:06
M,41,15175,260,03/02/2020,16:26:19,108,03/02/2020,16:45:28
M,34,6957,390,03/02/2020,16:26:21,326,03/02/2020,16:40:19
F,26,9369,340,03/02/2020,16:26:25,339,03/02/2020,16:31:55
M,46,11774,460,03/02/2020,16:26:31,209,03/02/2020,16:55:49
F,34,10643,390,03/02/2020,16:26:33,326,03/02/2020,16:41:38
F,31,7618,205,03/02/2020,16:26:36,447,03/02/2020,16:45:44
M,34,8868,161,03/02/2020,16:26:46,303,03/02/2020,16:34:21
M,30,12327,347,03/02/2020,16:26:47,308,03/02/2020,16:33:47
M,47,7574,31,03/02/2020,16:27:00,250,03/02/2020,17:08:03
F,31,4105,169,03/02/2020,16:27:01,143,03/02/2020,16:43:52
M,25,6870,64,03/02/2020,16:27:13,71,03/02/2020,16:31:33
M,46,12514,441,03/02/2020,16:27:22,405,03/02/2020,16:39:16
M,41,7160,70,03/02/2020,16:27:23,169,03/02/2020,16:34:57
M,32,6771,51,03/02/2020,16:27:52,37,03/02/2020,16:32:40
M,25,10638,299,03/02/2020,16:28:09,173,03/02/2020,16:36:59
M,25,8338,331,03/02/2020,16:28:19,252,03/02/2020,16:48:15
M,42,8528,411,03/02/2020,16:28:23,376,03/02/2020,16:33:44
F,27,7331,9,03/02/2020,16:28:33,89,03/02/2020,16:58:07
M,52,12458,239,03/02/2020,16:28:34,23,03/02/2020,16:37:25
F,23,4085,280,03/02/2020,16:28:35,281,03/02/2020,16:46:22
M,26,9231,125,03/02/2020,16:28:36,64,03/02/2020,16:40:09
F,32,8461,2,03/02/2020,16:28:39,16,03/02/2020,16:32:09
M,54,7035,49,03/02/2020,16:28:41,2,03/02/2020,16:37:31
